country,year,sex,cause,age_group,death,
Canada,2012,total,I052,0,6.2700000000000000,
Canada,2012,total,I053,0,36.57,
Canada,2012,total,I054,0,0,
Canada,2012,total,I055,0,5.24,
Canada,2012,total,I056,0,2.09,
Canada,2012,total,I057,0,0,
Canada,2012,total,I058,0,78,
Canada,2013,total,I000,0,1884,
Canada,2013,total,I001,0,5.29,
Canada,2013,total,I002,0,0,
Canada,2013,total,I003,0,11.630000000000000,
Canada,2013,total,I004,0,0,
Canada,2013,total,I005,0,0,
Canada,2013,total,I006,0,5.28,
Canada,2013,total,I007,0,0,
Canada,2013,total,I008,0,0,
Canada,2013,total,I009,0,0,
Canada,2013,total,I010,0,0,
Canada,2013,total,I011,0,1.06,
Canada,2013,total,I012,0,0,
Canada,2013,total,I013,0,0,
Canada,2013,total,I014,0,0,
Canada,2013,total,I015,0,0,
Canada,2013,total,I016,0,0,
Canada,2013,total,I017,0,0,
Canada,2013,total,I018,0,0,
Canada,2013,total,I019,0,0,
Canada,2013,total,I020,0,0,
Canada,2013,total,I021,0,0,
Canada,2013,total,I022,0,3.17,
Canada,2013,total,I023,0,7.4,
Canada,2013,total,I024,0,15.860000000000000,
Canada,2013,total,I025,0,1.06,
Canada,2013,total,I026,0,25.38,
Canada,2013,total,I027,0,0,
Canada,2013,total,I028,0,0,
Canada,2013,total,I029,0,0,
Canada,2013,total,I030,0,45.450000000000000,
Canada,2013,total,I031,0,0,
Canada,2013,total,I032,0,0,
Canada,2013,total,I033,0,1.06,
Canada,2013,total,I034,0,10.57,
Canada,2013,total,I035,0,1.06,
Canada,2013,total,I036,0,1.06,
Canada,2013,total,I037,0,0,
Canada,2013,total,I038,0,0,
Canada,2013,total,I039,0,7.4,
Canada,2013,total,I040,0,6.35,
Canada,2013,total,I041,0,1.06,
Canada,2013,total,I042,0,0,
Canada,2013,total,I043,0,0,
Canada,2013,total,I044,0,2.11,
Canada,2013,total,I045,0,5.29,
Canada,2013,total,I046,0,0,
Canada,2013,total,I047,0,2.11,
Canada,2013,total,I048,0,1.06,
Canada,2013,total,I049,0,0,
Canada,2013,total,I050,0,1221.1500000000000,
Canada,2013,total,I051,0,457.76,
Canada,2013,total,I052,0,5.28,
Canada,2013,total,I053,0,30.66,
Canada,2013,total,I054,0,0,
Canada,2013,total,I055,0,4.23,
Canada,2013,total,I056,0,4.23,
Canada,2013,total,I057,0,0,
Canada,2013,total,I058,0,102,
Canada,2014,total,I000,0,1794,
Canada,2014,total,I001,0,3.2,
Canada,2014,total,I002,0,0,
Canada,2014,total,I003,0,5.34,
Canada,2014,total,I004,0,0,
Canada,2014,total,I005,0,0,
Canada,2014,total,I006,0,8.51,
Canada,2014,total,I007,0,1.06,
Canada,2014,total,I008,0,0,
Canada,2014,total,I009,0,0,
Canada,2014,total,I010,0,0,
Canada,2014,total,I011,0,0,
Canada,2014,total,I012,0,1.07,
Canada,2014,total,I013,0,0,
Canada,2014,total,I014,0,0,
Canada,2014,total,I015,0,0,
Canada,2014,total,I016,0,0,
Canada,2014,total,I017,0,0,
Canada,2014,total,I018,0,0,
Canada,2014,total,I019,0,0,
Canada,2014,total,I020,0,0,
Canada,2014,total,I021,0,1.06,
Canada,2014,total,I022,0,0,
Canada,2014,total,I023,0,10.630000000000000,
Canada,2014,total,I024,0,5.31,
Canada,2014,total,I025,0,0,
Canada,2014,total,I026,0,21.35,
Canada,2014,total,I027,0,0,
Canada,2014,total,I028,0,0,
Canada,2014,total,I029,0,0,
Canada,2014,total,I030,0,33.04,
Canada,2014,total,I031,0,0,
Canada,2014,total,I032,0,0,
Canada,2014,total,I033,0,0,
Canada,2014,total,I034,0,15.9,
Canada,2014,total,I035,0,3.2,
Canada,2014,total,I036,0,0,
Canada,2014,total,I037,0,3.2,
Canada,2014,total,I038,0,0,
Canada,2014,total,I039,0,7.42,
Canada,2014,total,I040,0,3.18,
Canada,2014,total,I041,0,0,
Canada,2014,total,I042,0,5.34,
Canada,2014,total,I043,0,0,
Canada,2014,total,I044,0,2.13,
Canada,2014,total,I045,0,3.2,
Canada,2014,total,I046,0,0,
Canada,2014,total,I047,0,0,
Canada,2014,total,I048,0,1.07,
Canada,2014,total,I049,0,0,
Canada,2014,total,I050,0,1185.37,
Canada,2014,total,I051,0,431.89,
Canada,2014,total,I052,0,2.14,
Canada,2014,total,I053,0,34.08,
Canada,2014,total,I054,0,0,
Canada,2014,total,I055,0,3.2,
Canada,2014,total,I056,0,2.14,
Canada,2014,total,I057,0,0,
Canada,2014,total,I058,0,108,
Canada,2015,total,I000,0,1737,
Canada,2015,total,I001,0,2.14,
Canada,2015,total,I002,0,0,
Canada,2015,total,I003,0,4.2700000000000000,
Canada,2015,total,I004,0,0,
Canada,2015,total,I005,0,0,
Canada,2015,total,I006,0,10.69,
Canada,2015,total,I007,0,0,
Canada,2015,total,I008,0,0,
Canada,2015,total,I009,0,0,
Canada,2015,total,I010,0,0,
Canada,2015,total,I011,0,0,
Canada,2015,total,I012,0,1.07,
Canada,2015,total,I013,0,0,
Canada,2015,total,I014,0,0,
Canada,2015,total,I015,0,0,
Canada,2015,total,I016,0,0,
Canada,2015,total,I017,0,0,
Canada,2015,total,I018,0,0,
Canada,2015,total,I019,0,0,
Canada,2015,total,I020,0,0,
Canada,2015,total,I021,0,0,
Canada,2015,total,I022,0,2.14,
Canada,2015,total,I023,0,11.76,
Canada,2015,total,I024,0,5.35,
Canada,2015,total,I025,0,0,
Canada,2015,total,I026,0,26.73,
Canada,2015,total,I027,0,0,
Canada,2015,total,I028,0,0,
Canada,2015,total,I029,0,0,
Canada,2015,total,I030,0,32.08,
Canada,2015,total,I031,0,0,
Canada,2015,total,I032,0,0,
Canada,2015,total,I033,0,0,
Canada,2015,total,I034,0,16.03,
Canada,2015,total,I035,0,1.07,
Canada,2015,total,I036,0,0,
Canada,2015,total,I037,0,0,
Canada,2015,total,I038,0,0,
Canada,2015,total,I039,0,8.55,
Canada,2015,total,I040,0,2.14,
Canada,2015,total,I041,0,0,
Canada,2015,total,I042,0,5.35,
Canada,2015,total,I043,0,0,
Canada,2015,total,I044,0,1.07,
Canada,2015,total,I045,0,2.14,
Canada,2015,total,I046,0,0,
Canada,2015,total,I047,0,0,
Canada,2015,total,I048,0,2.14,
Canada,2015,total,I049,0,0,
Canada,2015,total,I050,0,1157.6500000000000,
Canada,2015,total,I051,0,396.55,
Canada,2015,total,I052,0,6.41,
Canada,2015,total,I053,0,31.01,
Canada,2015,total,I054,0,0,
Canada,2015,total,I055,0,6.41,
Canada,2015,total,I056,0,4.28,
Canada,2015,total,I057,0,0,
Canada,2015,total,I058,0,112,
Canada,2016,total,I000,0,1741,
Canada,2016,total,I001,0,3.2800000000000000,
Canada,2016,total,I002,0,0,
Canada,2016,total,I003,0,2.2,
Canada,2016,total,I004,0,0,
Canada,2016,total,I005,0,0,
Canada,2016,total,I006,0,4.38,
Canada,2016,total,I007,0,0,
Canada,2016,total,I008,0,0,
Canada,2016,total,I009,0,0,
Canada,2016,total,I010,0,0,
Canada,2016,total,I011,0,0,
Canada,2016,total,I012,0,1.09,
Canada,2016,total,I013,0,0,
Canada,2016,total,I014,0,0,
Canada,2016,total,I015,0,0,
Canada,2016,total,I016,0,0,
Canada,2016,total,I017,0,0,
Canada,2016,total,I018,0,0,
Canada,2016,total,I019,0,0,
Canada,2016,total,I020,0,0,
Canada,2016,total,I021,0,0,
Canada,2016,total,I022,0,0,
Canada,2016,total,I023,0,6.58,
Canada,2016,total,I024,0,3.29,
Canada,2016,total,I025,0,0,
Canada,2016,total,I026,0,25.17,
Canada,2016,total,I027,0,0,
Canada,2016,total,I028,0,0,
Canada,2016,total,I029,0,0,
Canada,2016,total,I030,0,40.53,
Canada,2016,total,I031,0,0,
Canada,2016,total,I032,0,0,
Canada,2016,total,I033,0,0,
Canada,2016,total,I034,0,13.18,
Canada,2016,total,I035,0,1.1,
Canada,2016,total,I036,0,0,
Canada,2016,total,I037,0,1.1,
Canada,2016,total,I038,0,0,
Canada,2016,total,I039,0,12.04,
Canada,2016,total,I040,0,3.2800000000000000,
Canada,2016,total,I041,0,0,
Canada,2016,total,I042,0,3.29,
Canada,2016,total,I043,0,0,
Canada,2016,total,I044,0,2.2,
Canada,2016,total,I045,0,4.39,
Canada,2016,total,I046,0,0,
Canada,2016,total,I047,0,0,
Canada,2016,total,I048,0,0,
Canada,2016,total,I049,0,0,
Canada,2016,total,I050,0,1139.8800000000000,
Canada,2016,total,I051,0,442.27,
Canada,2016,total,I052,0,2.19,
Canada,2016,total,I053,0,26.310000000000000,
Canada,2016,total,I054,0,0,
Canada,2016,total,I055,0,1.09,
Canada,2016,total,I056,0,2.19,
Canada,2016,total,I057,0,0,
Canada,2016,total,I058,0,151,
Canada,2017,total,I000,0,1725,
Canada,2017,total,I001,0,2.24,
Canada,2017,total,I002,0,1.09,
Canada,2017,total,I003,0,7.7,
Canada,2017,total,I004,0,0,
Canada,2017,total,I005,0,0,
Canada,2017,total,I006,0,11.03,
Canada,2017,total,I007,0,0,
Canada,2017,total,I008,0,0,
Canada,2017,total,I009,0,0,
Canada,2017,total,I010,0,0,
Canada,2017,total,I011,0,0,
Canada,2017,total,I012,0,0,
Canada,2017,total,I013,0,0,
Canada,2017,total,I014,0,0,
Canada,2017,total,I015,0,0,
Canada,2017,total,I016,0,0,
Canada,2017,total,I017,0,0,
Canada,2017,total,I018,0,0,
Canada,2017,total,I019,0,0,
Canada,2017,total,I020,0,0,
Canada,2017,total,I021,0,1.09,
Canada,2017,total,I022,0,2.21,
Canada,2017,total,I023,0,6.67,
Canada,2017,total,I024,0,6.64,
Canada,2017,total,I025,0,0,
Canada,2017,total,I026,0,17.73,
Canada,2017,total,I027,0,0,
Canada,2017,total,I028,0,0,
Canada,2017,total,I029,0,0,
Canada,2017,total,I030,0,37.39,
Canada,2017,total,I031,0,0,
Canada,2017,total,I032,0,0,
Canada,2017,total,I033,0,0,
Canada,2017,total,I034,0,12.12,
Canada,2017,total,I035,0,3.27,
Canada,2017,total,I036,0,0,
Canada,2017,total,I037,0,0,
Canada,2017,total,I038,0,0,
Canada,2017,total,I039,0,9.94,
Canada,2017,total,I040,0,0,
Canada,2017,total,I041,0,0,
Canada,2017,total,I042,0,2.21,
Canada,2017,total,I043,0,0,
Canada,2017,total,I044,0,2.18,
Canada,2017,total,I045,0,6.64,
Canada,2017,total,I046,0,0,
Canada,2017,total,I047,0,1.09,
Canada,2017,total,I048,0,2.18,
Canada,2017,total,I049,0,0,
Canada,2017,total,I050,0,1139.3800000000000,
Canada,2017,total,I051,0,414.74,
Canada,2017,total,I052,0,1.09,
Canada,2017,total,I053,0,30.85,
Canada,2017,total,I054,0,0,
Canada,2017,total,I055,0,1.09,
Canada,2017,total,I056,0,4.42,
Canada,2017,total,I057,0,0,
Canada,2017,total,I058,0,139.14,
Canada,2018,total,I000,0,1792,
Canada,2018,total,I001,0,2.22,
Canada,2018,total,I002,0,0,
Canada,2018,total,I003,0,7.7700000000000000,
Canada,2018,total,I004,0,0,
Canada,2018,total,I005,0,0,
Canada,2018,total,I006,0,8.88,
Canada,2018,total,I007,0,0,
Canada,2018,total,I008,0,0,
Canada,2018,total,I009,0,0,
Canada,2018,total,I010,0,0,
Canada,2018,total,I011,0,0,
Canada,2018,total,I012,0,0,
Canada,2018,total,I013,0,0,
Canada,2018,total,I014,0,0,
Canada,2018,total,I015,0,0,
Canada,2018,total,I016,0,0,
Canada,2018,total,I017,0,0,
Canada,2018,total,I018,0,0,
Canada,2018,total,I019,0,0,
Canada,2018,total,I020,0,0,
Canada,2018,total,I021,0,0,
Canada,2018,total,I022,0,1.11,
Canada,2018,total,I023,0,6.660000000000000,
Canada,2018,total,I024,0,9.99,
Canada,2018,total,I025,0,0,
Canada,2018,total,I026,0,13.32,
Canada,2018,total,I027,0,0,
Canada,2018,total,I028,0,0,
Canada,2018,total,I029,0,0,
Canada,2018,total,I030,0,28.87,
Canada,2018,total,I031,0,0,
Canada,2018,total,I032,0,0,
Canada,2018,total,I033,0,0,
Canada,2018,total,I034,0,21.1,
Canada,2018,total,I035,0,2.22,
Canada,2018,total,I036,0,0,
Canada,2018,total,I037,0,2.22,
Canada,2018,total,I038,0,0,
Canada,2018,total,I039,0,15.55,
Canada,2018,total,I040,0,1.11,
Canada,2018,total,I041,0,0,
Canada,2018,total,I042,0,4.44,
Canada,2018,total,I043,0,0,
Canada,2018,total,I044,0,1.11,
Canada,2018,total,I045,0,4.44,
Canada,2018,total,I046,0,0,
Canada,2018,total,I047,0,0,
Canada,2018,total,I048,0,1.11,
Canada,2018,total,I049,0,0,
Canada,2018,total,I050,0,1154.6700000000000,
Canada,2018,total,I051,0,464.12,
Canada,2018,total,I052,0,1.11,
Canada,2018,total,I053,0,32.2,
Canada,2018,total,I054,0,0,
Canada,2018,total,I055,0,4.44,
Canada,2018,total,I056,0,3.3300000000000000,
Canada,2018,total,I057,0,0,
Canada,2018,total,I058,0,178,
Canada,2019,total,I000,0,1657,
Canada,2019,total,I001,0,1.08,
Canada,2019,total,I002,0,0,
Canada,2019,total,I003,0,7.6500000000000000,
Canada,2019,total,I004,0,0,
Canada,2019,total,I005,0,0,
Canada,2019,total,I006,0,12.03,
Canada,2019,total,I007,0,0,
Canada,2019,total,I008,0,0,
Canada,2019,total,I009,0,0,
Canada,2019,total,I010,0,0,
Canada,2019,total,I011,0,0,
Canada,2019,total,I012,0,0,
Canada,2019,total,I013,0,0,
Canada,2019,total,I014,0,0,
Canada,2019,total,I015,0,0,
Canada,2019,total,I016,0,0,
Canada,2019,total,I017,0,0,
Canada,2019,total,I018,0,0,
Canada,2019,total,I019,0,0,
Canada,2019,total,I020,0,0,
Canada,2019,total,I021,0,0,
Canada,2019,total,I022,0,1.11,
Canada,2019,total,I023,0,9.82,
Canada,2019,total,I024,0,5.46,
Canada,2019,total,I025,0,0,
Canada,2019,total,I026,0,27.38,
Canada,2019,total,I027,0,0,
Canada,2019,total,I028,0,0,
Canada,2019,total,I029,0,0,
Canada,2019,total,I030,0,25.14,
Canada,2019,total,I031,0,0,
Canada,2019,total,I032,0,0,
Canada,2019,total,I033,0,0,
Canada,2019,total,I034,0,8.76,
Canada,2019,total,I035,0,2.17,
Canada,2019,total,I036,0,2.19,
Canada,2019,total,I037,0,1.11,
Canada,2019,total,I038,0,0,
Canada,2019,total,I039,0,12.07,
Canada,2019,total,I040,0,1.11,
Canada,2019,total,I041,0,0,
Canada,2019,total,I042,0,2.19,
Canada,2019,total,I043,0,0,
Canada,2019,total,I044,0,2.17,
Canada,2019,total,I045,0,1.11,
Canada,2019,total,I046,0,1.08,
Canada,2019,total,I047,0,1.08,
Canada,2019,total,I048,0,2.21,
Canada,2019,total,I049,0,0,
Canada,2019,total,I050,0,1108.1400000000000,
Canada,2019,total,I051,0,364.05,
Canada,2019,total,I052,0,2.21,
Canada,2019,total,I053,0,43.7,
Canada,2019,total,I054,0,0,
Canada,2019,total,I055,0,7.63,
Canada,2019,total,I056,0,4.360000000000000,
Canada,2019,total,I057,0,0,
Canada,2019,total,I058,0,141,
Canada,2020,total,I000,0,1651,
Canada,2020,total,I001,0,2.22,
Canada,2020,total,I002,0,0,
Canada,2020,total,I003,0,0,
Canada,2020,total,I004,0,0,
Canada,2020,total,I005,0,0,
Canada,2020,total,I006,0,4.49,
Canada,2020,total,I007,0,0,
Canada,2020,total,I008,0,0,
Canada,2020,total,I009,0,0,
Canada,2020,total,I010,0,0,
Canada,2020,total,I011,0,0,
Canada,2020,total,I012,0,0,
Canada,2020,total,I013,0,0,
Canada,2020,total,I014,0,0,
Canada,2020,total,I015,0,0,
Canada,2020,total,I016,0,0,
Canada,2020,total,I017,0,0,
Canada,2020,total,I018,0,0,
Canada,2020,total,I019,0,0,
Canada,2020,total,I020,0,0,
Canada,2020,total,I021,0,0,
Canada,2020,total,I022,0,2.25,
Canada,2020,total,I023,0,12.31,
Canada,2020,total,I024,0,5.58,
Canada,2020,total,I025,0,0,
Canada,2020,total,I026,0,18.960000000000000,
Canada,2020,total,I027,0,0,
Canada,2020,total,I028,0,0,
Canada,2020,total,I029,0,0,
Canada,2020,total,I030,0,37.98,
Canada,2020,total,I031,0,0,
Canada,2020,total,I032,0,0,
Canada,2020,total,I033,0,0,
Canada,2020,total,I034,0,21.21,
Canada,2020,total,I035,0,2.23,
Canada,2020,total,I036,0,0,
Canada,2020,total,I037,0,2.22,
Canada,2020,total,I038,0,0,
Canada,2020,total,I039,0,1.12,
Canada,2020,total,I040,0,1.12,
Canada,2020,total,I041,0,1.11,
Canada,2020,total,I042,0,1.12,
Canada,2020,total,I043,0,0,
Canada,2020,total,I044,0,0,
Canada,2020,total,I045,0,4.48,
Canada,2020,total,I046,0,0,
Canada,2020,total,I047,0,0,
Canada,2020,total,I048,0,2.25,
Canada,2020,total,I049,0,0,
Canada,2020,total,I050,0,1052.11,
Canada,2020,total,I051,0,441.34000000000000,
Canada,2020,total,I052,0,2.25,
Canada,2020,total,I053,0,25.69,
Canada,2020,total,I054,0,0,
Canada,2020,total,I055,0,6.72,
Canada,2020,total,I056,0,2.23,
Canada,2020,total,I057,0,0,
Canada,2020,total,I058,0,174,
Canada,2021,total,I000,0,1588,
Canada,2021,total,I001,0,3.44,
Canada,2021,total,I002,0,1.1400000000000000,
Canada,2021,total,I003,0,3.4100000000000000,
Canada,2021,total,I004,0,0,
Canada,2021,total,I005,0,0,
Canada,2021,total,I006,0,3.4100000000000000,
Canada,2021,total,I007,0,0,
Canada,2021,total,I008,0,0,
Canada,2021,total,I009,0,0,
Canada,2021,total,I010,0,0,
Canada,2021,total,I011,0,0,
Canada,2021,total,I012,0,1.1500000000000000,
Canada,2021,total,I013,0,0,
Canada,2021,total,I014,0,0,
Canada,2021,total,I015,0,0,
Canada,2021,total,I016,0,0,
Canada,2021,total,I017,0,0,
Canada,2021,total,I018,0,0,
Canada,2021,total,I019,0,0,
Canada,2021,total,I020,0,0,
Canada,2021,total,I021,0,0,
Canada,2021,total,I022,0,0,
Canada,2021,total,I023,0,8.01,
Canada,2021,total,I024,0,5.73,
Canada,2021,total,I025,0,0,
Canada,2021,total,I026,0,18.3,
Canada,2021,total,I027,0,0,
Canada,2021,total,I028,0,0,
Canada,2021,total,I029,0,0,
Canada,2021,total,I030,0,30.920000000000000,
Canada,2021,total,I031,0,0,
Canada,2021,total,I032,0,0,
Canada,2021,total,I033,0,0,
Canada,2021,total,I034,0,8.04,
Canada,2021,total,I035,0,2.2800000000000000,
Canada,2021,total,I036,0,0,
Canada,2021,total,I037,0,0,
Canada,2021,total,I038,0,2.29,
Canada,2021,total,I039,0,1.1400000000000000,
Canada,2021,total,I040,0,0,
Canada,2021,total,I041,0,0,
Canada,2021,total,I042,0,2.3,
Canada,2021,total,I043,0,0,
Canada,2021,total,I044,0,0,
Canada,2021,total,I045,0,5.7,
Canada,2021,total,I046,0,0,
Canada,2021,total,I047,0,0,
Canada,2021,total,I048,0,1.1400000000000000,
Canada,2021,total,I049,0,0,
Canada,2021,total,I050,0,1115.61,
Canada,2021,total,I051,0,356.86,
Canada,2021,total,I052,0,0,
Canada,2021,total,I053,0,11.43,
Canada,2021,total,I054,0,0,
Canada,2021,total,I055,0,2.2800000000000000,
Canada,2021,total,I056,0,3.4300000000000000,
Canada,2021,total,I057,0,0,
Canada,2021,total,I058,0,199,
Canada,2022,total,I000,0,1651,
Canada,2022,total,I001,0,1.1600000000000000,
Canada,2022,total,I002,0,0,
Canada,2022,total,I003,0,7.02,
Canada,2022,total,I004,0,0,
Canada,2022,total,I005,0,0,
Canada,2022,total,I006,0,5.860000000000000,
Canada,2022,total,I007,0,0,
Canada,2022,total,I008,0,0,
Canada,2022,total,I009,0,0,
Canada,2022,total,I010,0,0,
Canada,2022,total,I011,0,0,
Canada,2022,total,I012,0,1.1600000000000000,
Canada,2022,total,I013,0,1.1600000000000000,
Canada,2022,total,I014,0,0,
Canada,2022,total,I015,0,0,
Canada,2022,total,I016,0,0,
Canada,2022,total,I017,0,0,
Canada,2022,total,I018,0,0,
Canada,2022,total,I019,0,0,
Canada,2022,total,I020,0,0,
Canada,2022,total,I021,0,2.3300000000000000,
Canada,2022,total,I022,0,1.1800000000000000,
Canada,2022,total,I023,0,9.43,
Canada,2022,total,I024,0,3.51,
Canada,2022,total,I025,0,0,
Canada,2022,total,I026,0,18.8,
Canada,2022,total,I027,0,0,
Canada,2022,total,I028,0,0,
Canada,2022,total,I029,0,0,
Canada,2022,total,I030,0,28.21,
Canada,2022,total,I031,0,0,
Canada,2022,total,I032,0,0,
Canada,2022,total,I033,0,0,
Canada,2022,total,I034,0,9.39,
Canada,2022,total,I035,0,0,
Canada,2022,total,I036,0,1.1800000000000000,
Canada,2022,total,I037,0,1.1600000000000000,
Canada,2022,total,I038,0,5.860000000000000,
Canada,2022,total,I039,0,7.04,
Canada,2022,total,I040,0,3.51,
Canada,2022,total,I041,0,0,
Canada,2022,total,I042,0,2.3300000000000000,
Canada,2022,total,I043,0,0,
Canada,2022,total,I044,0,0,
Canada,2022,total,I045,0,3.51,
Canada,2022,total,I046,0,0,
Canada,2022,total,I047,0,0,
Canada,2022,total,I048,0,1.1600000000000000,
Canada,2022,total,I049,0,0,
Canada,2022,total,I050,0,1133.21,
Canada,2022,total,I051,0,379.37,
Canada,2022,total,I052,0,2.3700000000000000,
Canada,2022,total,I053,0,16.43,
Canada,2022,total,I054,0,0,
Canada,2022,total,I055,0,2.3500000000000000,
Canada,2022,total,I056,0,2.3300000000000000,
Canada,2022,total,I057,0,0,
Canada,2022,total,I058,0,245,
